time(s),flow(L/m)
0	0
0.002	0.629972
0.004	1.25994
0.006	1.88992
0.008	2.51989
0.01	3.14986
0.012	3.77983
0.014	4.40981
0.016	5.03978
0.018	5.66975
0.02	6.29972
0.022	6.9297
0.024	7.55967
0.026	8.18964
0.028	8.81961
0.03	9.44958
0.032	10.0796
0.034	10.7095
0.036	11.3395
0.038	11.9695
0.04	12.5994
0.042	13.2294
0.044	13.8594
0.046	14.4894
0.048	15.1193
0.05	15.7493
0.052	16.3793
0.054	17.0093
0.056	17.6392
0.058	18.2692
0.06	18.8992
0.062	19.5291
0.064	20.1591
0.066	20.7891
0.068	21.4191
0.07	22.049
0.072	22.679
0.074	23.309
0.076	23.9389
0.078	24.5689
0.08	25.1989
0.082	25.8289
0.084	26.4588
0.086	27.0888
0.088	27.7188
0.09	28.3488
0.092	28.9787
0.094	29.6087
0.096	30.2387
0.098	30.8686
0.1	31.4986
0.102	32.1286
0.104	32.7586
0.106	33.3885
0.108	34.0185
0.11	34.6485
0.112	35.2784
0.114	35.9084
0.116	36.5384
0.118	37.1684
0.12	37.7983
0.122	38.4283
0.124	39.0583
0.126	39.6883
0.128	40.3182
0.13	40.9482
0.132	41.5782
0.134	42.2081
0.136	42.8381
0.138	43.4681
0.14	44.0981
0.142	44.728
0.144	45.358
0.146	45.988
0.148	46.6179
0.15	47.2479
0.152	47.8779
0.154	48.5079
0.156	49.1378
0.158	49.7678
0.16	50.3978
0.162	51.0278
0.164	51.6577
0.166	52.2877
0.168	52.9177
0.17	53.5476
0.172	54.1776
0.174	54.8076
0.176	55.4376
0.178	56.0675
0.18	56.6975
0.182	57.3275
0.184	57.9575
0.186	58.5874
0.188	59.2174
0.19	59.8474
0.192	60.4773
0.194	61.1073
0.196	61.7373
0.198	62.3673
0.2	62.9972
0.202	63.1356
0.204	63.274
0.206	63.4124
0.208	63.5508
0.21	63.6891
0.212	63.8275
0.214	63.9659
0.216	64.1043
0.218	64.2427
0.22	64.381
0.222	64.5194
0.224	64.6578
0.226	64.7962
0.228	64.9346
0.23	65.0729
0.232	65.2113
0.234	65.3497
0.236	65.4881
0.238	65.6265
0.24	65.7648
0.242	65.9032
0.244	66.0416
0.246	66.18
0.248	66.3184
0.25	66.4567
0.252	66.5951
0.254	66.7335
0.256	66.8719
0.258	67.0103
0.26	67.1487
0.262	67.287
0.264	67.4254
0.266	67.5638
0.268	67.7022
0.27	67.8406
0.272	67.9789
0.274	68.1173
0.276	68.2557
0.278	68.3941
0.28	68.5325
0.282	68.6708
0.284	68.8092
0.286	68.9476
